Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Weekend,Peak Hour
Ang Mo Kio,Chong Boon,1.36426476543,103.855652591,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,21.9,7.93,530.02,1,11.78,1,0
Ang Mo Kio,Chong Boon,1.36426476543,103.855652591,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,25.67,12.12,796.36,1,11.07,1,0
Ang Mo Kio,Chong Boon,1.36426476543,103.855652591,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,27.32,11.27,754.55,1,13.02,1,0
Ang Mo Kio,Chong Boon,1.36426476543,103.855652591,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,23.43,7.93,530.02,1,11.78,1,1
Ang Mo Kio,Chong Boon,1.36426476543,103.855652591,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,26.88,11.27,754.55,1,13.02,1,1
Ang Mo Kio,Chong Boon,1.36426476543,103.855652591,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,28.3,10.03,662.13,2,12.5,1,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,16.85,16.85,1107.73,0,0.0,0,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,16.85,16.85,1107.73,0,0.0,0,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,16.85,16.85,1107.73,0,0.0,1,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,16.85,16.85,1107.73,0,0.0,1,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,41.73,18.47,1188.23,2,17.13,0,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,42.07,13.55,867.05,2,20.3,0,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,42.53,19.0,1249.09,2,18.18,0,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,39.22,12.27,790.62,2,20.28,0,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,39.37,12.27,790.62,2,20.3,0,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,42.75,10.48,671.46,1,21.62,0,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,41.73,18.47,1188.23,2,17.13,1,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,42.07,13.55,867.05,2,20.3,1,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,42.53,19.0,1249.09,2,18.18,1,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,39.22,12.27,790.62,2,20.28,1,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,39.37,12.27,790.62,2,20.3,1,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,42.75,10.48,671.46,1,21.62,1,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,30.53,13.05,826.69,1,14.05,0,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,34.08,11.4,734.12,1,20.13,0,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,37.05,11.4,734.12,1,21.62,0,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,29.4,13.05,826.69,1,14.05,0,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,30.52,13.05,826.69,2,11.62,0,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,32.02,18.82,1198.05,1,10.67,0,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,30.53,13.05,826.69,1,14.05,1,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,34.08,11.4,734.12,1,20.13,1,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,37.05,11.4,734.12,1,21.62,1,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,29.4,13.05,826.69,1,14.05,1,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,30.52,13.05,826.69,2,11.62,1,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,32.02,18.82,1198.05,1,10.67,1,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,41.65,17.92,1148.01,1,20.92,0,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,42.47,13.1,870.48,1,24.07,0,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,43.77,25.27,1614.08,0,18.5,0,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,41.82,13.1,870.48,1,24.08,0,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,42.98,14.65,955.23,1,26.25,0,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,43.77,25.27,1614.08,0,18.5,0,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,41.65,17.92,1148.01,1,20.92,1,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,42.47,13.1,870.48,1,24.07,1,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,43.77,25.27,1614.08,0,18.5,1,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,41.82,13.1,870.48,1,24.08,1,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,42.98,14.65,955.23,1,26.25,1,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,43.77,25.27,1614.08,0,18.5,1,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,34.4,11.78,726.81,0,22.62,0,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,38.2,14.3,932.69,1,21.38,0,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,39.03,6.97,449.28,1,25.28,0,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,34.4,11.78,726.81,0,22.62,0,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,40.68,13.78,860.62,1,24.3,0,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,42.05,10.67,665.35,2,26.72,0,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,34.4,11.78,726.81,0,22.62,1,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,38.2,14.3,932.69,1,21.38,1,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,39.03,6.97,449.28,1,25.28,1,0
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,34.4,11.78,726.81,0,22.62,1,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,40.68,13.78,860.62,1,24.3,1,1
Ang Mo Kio,Kebun Bahru,1.37346688128,103.839610084,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,42.05,10.67,665.35,2,26.72,1,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,23.02,14.27,907.91,0,8.75,0,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,27.1,14.7,922.57,0,12.4,0,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,23.02,14.27,907.91,0,8.75,0,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,27.1,14.7,922.57,0,12.4,0,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,23.02,14.27,907.91,0,8.75,1,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,27.1,14.7,922.57,0,12.4,1,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,23.02,14.27,907.91,0,8.75,1,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,27.1,14.7,922.57,0,12.4,1,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,34.68,13.82,897.35,0,20.87,0,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,40.25,18.18,1125.69,1,18.43,0,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,34.68,13.82,897.35,0,20.87,0,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,41.03,15.47,989.92,2,16.22,0,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,41.27,18.18,1125.69,1,18.43,0,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,34.68,13.82,897.35,0,20.87,1,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,40.25,18.18,1125.69,1,18.43,1,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,34.68,13.82,897.35,0,20.87,1,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,41.03,15.47,989.92,2,16.22,1,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,41.27,18.18,1125.69,1,18.43,1,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.05,16.37,1035.1,1,23.57,0,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.1,12.38,761.5,1,26.27,0,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,49.13,24.1,1574.6,0,25.03,0,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,41.15,13.33,840.88,1,24.55,0,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,44.1,12.38,761.5,1,26.27,0,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.05,16.37,1035.1,1,23.57,1,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,43.1,12.38,761.5,1,26.27,1,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,49.13,24.1,1574.6,0,25.03,1,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,41.15,13.33,840.88,1,24.55,1,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,44.1,12.38,761.5,1,26.27,1,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,46.43,21.67,1427.28,0,24.77,0,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,47.07,13.45,868.9,1,28.38,0,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,49.73,17.35,1134.99,1,30.37,0,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,40.32,11.03,716.05,1,22.28,0,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,43.53,20.73,1363.01,0,22.8,0,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,46.43,21.67,1427.28,0,24.77,0,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,46.43,21.67,1427.28,0,24.77,1,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,47.07,13.45,868.9,1,28.38,1,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,49.73,17.35,1134.99,1,30.37,1,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,40.32,11.03,716.05,1,22.28,1,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,43.53,20.73,1363.01,0,22.8,1,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,46.43,21.67,1427.28,0,24.77,1,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,39.57,16.7,1105.55,1,20.8,0,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,41.4,18.15,1158.07,1,18.87,0,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,42.35,16.08,1016.79,0,26.27,0,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,41.48,18.15,1158.07,1,18.87,0,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,41.98,17.88,1150.44,1,21.05,0,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,42.35,16.08,1016.79,0,26.27,0,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,39.57,16.7,1105.55,1,20.8,1,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,41.4,18.15,1158.07,1,18.87,1,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,42.35,16.08,1016.79,0,26.27,1,0
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,41.48,18.15,1158.07,1,18.87,1,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,41.98,17.88,1150.44,1,21.05,1,1
Ang Mo Kio,Sembawang Hills,1.37471512206,103.83076595,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,42.35,16.08,1016.79,0,26.27,1,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,19.8,16.9,1109.09,0,2.9,0,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,19.8,16.9,1109.09,0,2.9,0,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,19.8,16.9,1109.09,0,2.9,0,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,20.25,11.75,757.71,0,8.5,0,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,19.8,16.9,1109.09,0,2.9,1,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,19.8,16.9,1109.09,0,2.9,1,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,19.8,16.9,1109.09,0,2.9,1,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,20.25,11.75,757.71,0,8.5,1,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,35.65,8.17,525.65,1,25.02,0,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,36.77,12.37,792.38,2,18.6,0,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,37.08,15.48,997.73,1,18.47,0,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,34.43,7.6,481.97,2,21.48,0,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,36.27,11.95,753.09,2,18.6,0,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,37.65,8.17,525.65,1,25.02,0,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,35.65,8.17,525.65,1,25.02,1,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,36.77,12.37,792.38,2,18.6,1,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,37.08,15.48,997.73,1,18.47,1,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,34.43,7.6,481.97,2,21.48,1,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,36.27,11.95,753.09,2,18.6,1,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,37.65,8.17,525.65,1,25.02,1,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,31.2,13.92,916.78,1,14.97,0,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,32.42,17.1,1137.31,1,12.75,0,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,33.2,15.2,993.21,1,14.97,0,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,30.17,9.15,606.37,1,17.85,0,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,31.25,13.5,877.49,1,14.97,0,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,31.85,13.92,916.78,1,14.95,0,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,31.2,13.92,916.78,1,14.97,1,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,32.42,17.1,1137.31,1,12.75,1,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,33.2,15.2,993.21,1,14.97,1,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,30.17,9.15,606.37,1,17.85,1,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,31.25,13.5,877.49,1,14.97,1,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,31.85,13.92,916.78,1,14.95,1,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,37.53,12.78,832.95,1,22.38,0,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,38.02,13.2,872.24,1,22.37,0,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,39.22,19.02,1271.98,0,20.2,0,0
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,40.02,12.78,832.95,1,22.37,0,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,41.38,14.75,956.99,1,24.55,0,1
Ang Mo Kio,Shangri-La,1.36797210005,103.83839294,INSTITUTE OF MENTAL HEALTH,1.382111,103.885799,42.72,12.18,779.75,2,23.07,0,1
