"Planning_Area","Subzone","Subzone_Lat","Subzone_Long","Hospital_Polyclinic","Hospital_Polyclinic_Lat","Hospital_Polyclinic_Long","itinerary_num","Duration (min)","WalkTime (min)","WalkDistance (m)","Transfers","TransitTime (min)","first_stop_name","first_stop_long","first_stop_lat","last_stop_name","last_stop_long","last_stop_lat","first_type","last_type"
"Bedok","Kembangan",1.32480584111,103.915614422,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,0,28.67,19.27,1281.16,0,9.4,"BEDOK MRT STATION","103.9301702","1.32403","TANAH MERAH MRT STATION","103.9463885","1.3272025","SUBWAY","SUBWAY"
"Bedok","Kembangan",1.32480584111,103.915614422,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0,30.03,18.23,1201.55,0,11.8,"BEDOK MRT STATION","103.9301702","1.32403","SIMEI MRT STATION","103.9533713","1.3432034","SUBWAY","SUBWAY"
"Bedok","Siglap",1.30659076378,103.92708616,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,0,16.85,10.05,658.61,0,6.8,"NEPTUNE CT","103.9211172","1.3078761","TAO NAN SCH","103.9110052","1.3056631","BUS","BUS"
"Bedok","Siglap",1.30659076378,103.92708616,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,0,21.27,10.83,718.5,0,10.43,"HUA XIN CT","103.9333999","1.3112068","BLK 220 CP","103.9353376","1.3256632","BUS","BUS"
"Bedok","Siglap",1.30659076378,103.92708616,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,0,43.12,21.92,1454.57,1,18.17,"SIGLAP STN/OPP VICTORIA SCH","103.9293754","1.3098364","TANAH MERAH MRT STATION","103.9463885","1.3272025","BUS","SUBWAY"
"Bedok","Siglap",1.30659076378,103.92708616,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,0,35.37,9.33,612.21,1,22.58,"NEPTUNE CT","103.9211172","1.3078761","BLK 1015","103.890188","1.3194611","BUS","BUS"
"Bedok","Siglap",1.30659076378,103.92708616,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0,41.75,10.03,671.33,1,28.15,"OPP SEKOLAH INDONESIA","103.9249885","1.310885","TAMPINES STN/INT","103.9460906","1.3536669","BUS","BUS"
"Bishan","Bishan East",1.34982390798,103.853014262,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,0,33.93,33.93,2243,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Bishan","Bishan East",1.34982390798,103.853014262,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,0,26.52,12.92,854.27,0,13.6,"BLK 115","103.8484544","1.3481684","AFT ANG MO KIO INT","103.8482886","1.3716197","BUS","BUS"
"Bishan","Bishan East",1.34982390798,103.853014262,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0,23.02,13.12,868.18,1,7.17,"no value","no value","no value","TOA PAYOH MRT STATION","103.8475893","1.3324629","BUS","SUBWAY"
"Bishan","Bishan East",1.34982390798,103.853014262,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0,23.02,13.12,868.18,1,7.17,"no value","no value","no value","TOA PAYOH MRT STATION","103.8475893","1.3324629","BUS","SUBWAY"
"Bishan","Bishan East",1.34982390798,103.853014262,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,0,29.22,17.15,1140.18,1,9.98,"LORONG CHUAN MRT STATION","103.8639457","1.3516393","POTONG PASIR MRT STATION","103.8690421","1.3312248","SUBWAY","SUBWAY"
"Bishan","Bishan East",1.34982390798,103.853014262,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,34.72,7.3,455.42,0,27.42,"ZION BIBLE PRESBY CH","103.854646","1.3476506","OPP UNITED SQ","103.8447643","1.316615","BUS","BUS"
"Bishan","Marymount",1.35435998733,103.844888371,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,0,18.22,9.48,645.04,0,8.73,"BISHAN NTH SHOP MALL","103.8449621","1.3583043","OPP AL-MUTTAQIN MQUE","103.8453411","1.3700864","BUS","BUS"
"Bishan","Marymount",1.35435998733,103.844888371,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,0,28.62,15.43,1049.33,1,9.35,"BRADDELL MRT STATION","103.8467469","1.3401584","BLK 23","103.8572184","1.334358","SUBWAY","BUS"
"Bishan","Marymount",1.35435998733,103.844888371,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0,20.75,10.03,684.13,1,6.92,"no value","no value","no value","TOA PAYOH MRT STATION","103.8475893","1.3324629","BUS","SUBWAY"
"Bishan","Marymount",1.35435998733,103.844888371,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0,20.75,10.03,684.13,1,6.92,"no value","no value","no value","TOA PAYOH MRT STATION","103.8475893","1.3324629","BUS","SUBWAY"
"Bishan","Marymount",1.35435998733,103.844888371,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,0,33.5,16.72,1132.59,2,11.18,"no value","no value","no value","POTONG PASIR MRT STATION","103.8690421","1.3312248","BUS","SUBWAY"
"Bishan","Marymount",1.35435998733,103.844888371,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,0,33.5,16.72,1132.59,2,11.18,"no value","no value","no value","POTONG PASIR MRT STATION","103.8690421","1.3312248","BUS","SUBWAY"
"Bishan","Marymount",1.35435998733,103.844888371,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,27.88,10.83,699.77,2,9.82,"no value","no value","no value","OPP UNITED SQ","103.8447643","1.316615","BUS","BUS"
"Bishan","Marymount",1.35435998733,103.844888371,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,27.88,10.83,699.77,2,9.82,"no value","no value","no value","OPP UNITED SQ","103.8447643","1.316615","BUS","BUS"
"Bishan","Upper Thomson",1.35766663237,103.832282415,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,0,31.27,14.72,926.99,1,12.85,"OPP AI TONG SCH","103.8319617","1.3612567","OPP AL-MUTTAQIN MQUE","103.8453411","1.3700864","BUS","BUS"
"Bishan","Upper Thomson",1.35766663237,103.832282415,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,0,32.22,12.32,775.56,1,17.25,"no value","no value","no value","Blk 259","103.8580041","1.3329559","SUBWAY","BUS"
"Bishan","Upper Thomson",1.35766663237,103.832282415,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,0,32.22,12.32,775.56,1,17.25,"no value","no value","no value","Blk 259","103.8580041","1.3329559","SUBWAY","BUS"
"Bishan","Upper Thomson",1.35766663237,103.832282415,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0,30.82,13.07,836.09,0,17.75,"BEF JLN TODAK","103.8342217","1.3536266","OPP NOVENA LODGE","103.8418814","1.3234602","BUS","BUS"
"Bishan","Upper Thomson",1.35766663237,103.832282415,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,0,42.82,17.13,1105.48,2,19.83,"CALDECOTT MRT STATION","103.8401705","1.337377","BLK 107","103.8595769","1.3193048","SUBWAY","BUS"
"Bishan","Upper Thomson",1.35766663237,103.832282415,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,30.35,9.2,569.34,0,21.15,"BEF JLN TODAK","103.8342217","1.3536266","OPP UNITED SQ","103.8447643","1.316615","BUS","BUS"
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"PIONEER POLYCLINIC",1.338732,103.700228,0,23.02,6.15,402.88,1,13.3,"BEF TRACTOR RD","103.7095638","1.3232051","BLK 665A","103.7026567","1.3407333","BUS","BUS"
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"JURONG POLYCLINIC",1.350189,103.730642,0,31.18,2.58,166.05,1,24.03,"BEF TRACTOR RD","103.7095638","1.3232051","BLK 422","103.7265401","1.3500347","BUS","BUS"
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0,31.57,9.78,646.28,1,17.35,"BEF TRACTOR RD","103.7095638","1.3232051","CHINESE GARDEN MRT STATION","103.7327666","1.3422449","BUS","SUBWAY"
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,41.55,4.53,300.36,1,31.95,"BEF TRACTOR RD","103.7095638","1.3232051","OPP BLK 127","103.7462359","1.3523554","BUS","BUS"
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"CLEMENTI POLYCLINIC",1.312991,103.765878,0,35.92,8.97,589.35,1,22.52,"BEF TRACTOR RD","103.7095638","1.3232051","JURONG EAST MRT STATION","103.7422654","1.3330748","BUS","SUBWAY"
"Boon Lay","Samulun",1.30806059784,103.70229687,"PIONEER POLYCLINIC",1.338732,103.700228,0,45.1,13.48,853.77,0,31.62,"TG KLING RD (END)","103.7031792","1.3048585","BEF BOON LAY WAY","103.7095643","1.3388214","BUS","BUS"
"Boon Lay","Samulun",1.30806059784,103.70229687,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0,47.22,13.15,850.37,2,27.83,"TG KLING RD (END)","103.7031792","1.3048585","CHINESE GARDEN MRT STATION","103.7327666","1.3422449","BUS","SUBWAY"
"Boon Lay","Samulun",1.30806059784,103.70229687,"JURONG POLYCLINIC",1.350189,103.730642,0,46.53,8.52,520.69,2,33.03,"TG KLING RD (END)","103.7031792","1.3048585","BLK 422","103.7265401","1.3500347","BUS","BUS"
"Boon Lay","Samulun",1.30806059784,103.70229687,"CLEMENTI POLYCLINIC",1.312991,103.765878,0,51.57,12.33,793.44,2,33,"TG KLING RD (END)","103.7031792","1.3048585","JURONG EAST MRT STATION","103.7422654","1.3330748","BUS","SUBWAY"
"Boon Lay","Samulun",1.30806059784,103.70229687,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,57.5,7.9,504.45,2,42.43,"TG KLING RD (END)","103.7031792","1.3048585","OPP BLK 127","103.7462359","1.3523554","BUS","BUS"
"Boon Lay","Shipyard",1.30749729717,103.689282828,"PIONEER POLYCLINIC",1.338732,103.700228,0,27.82,14.45,969.8,0,13.37,"AFT JLN SAMULUN","103.6965559","1.3088072","BLK 655","103.6976102","1.334968","BUS","BUS"
"Boon Lay","Shipyard",1.30749729717,103.689282828,"JURONG POLYCLINIC",1.350189,103.730642,0,41.75,9.02,596.61,1,30.62,"AFT JLN SAMULUN","103.6965559","1.3088072","BLK 422","103.7265401","1.3500347","BUS","BUS"
"Boon Lay","Shipyard",1.30749729717,103.689282828,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0,42.43,13.65,926.29,1,25.42,"AFT JLN SAMULUN","103.6965559","1.3088072","CHINESE GARDEN MRT STATION","103.7327666","1.3422449","BUS","SUBWAY"
"Boon Lay","Shipyard",1.30749729717,103.689282828,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,51.25,15.82,1084.67,2,28.25,"AFT JLN SAMULUN","103.6965559","1.3088072","no value","no value","no value","BUS","SUBWAY"
"Boon Lay","Shipyard",1.30749729717,103.689282828,"CLEMENTI POLYCLINIC",1.312991,103.765878,0,46.78,12.83,869.36,1,30.58,"AFT JLN SAMULUN","103.6965559","1.3088072","JURONG EAST MRT STATION","103.7422654","1.3330748","BUS","SUBWAY"
"Boon Lay","Tukang",1.32565040976,103.709250507,"PIONEER POLYCLINIC",1.338732,103.700228,0,37.22,37.22,2525.7,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Boon Lay","Tukang",1.32565040976,103.709250507,"JURONG POLYCLINIC",1.350189,103.730642,0,30.12,4.43,272.15,1,21.12,"OPP PREMIER MILK PTE LTD","103.7079679","1.3302905","BLK 422","103.7265401","1.3500347","BUS","BUS"
"Boon Lay","Tukang",1.32565040976,103.709250507,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0,30.5,11.63,752.38,1,14.43,"OPP PREMIER MILK PTE LTD","103.7079679","1.3302905","CHINESE GARDEN MRT STATION","103.7327666","1.3422449","BUS","SUBWAY"
"Boon Lay","Tukang",1.32565040976,103.709250507,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,40.48,6.38,406.46,1,29.03,"OPP PREMIER MILK PTE LTD","103.7079679","1.3302905","OPP BLK 127","103.7462359","1.3523554","BUS","BUS"
"Boon Lay","Tukang",1.32565040976,103.709250507,"CLEMENTI POLYCLINIC",1.312991,103.765878,0,34.85,10.82,695.45,1,19.6,"OPP PREMIER MILK PTE LTD","103.7079679","1.3302905","JURONG EAST MRT STATION","103.7422654","1.3330748","BUS","SUBWAY"
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,11.57,7.22,478.2,0,4.35,"OPP BLK 51A","103.7429908","1.3536764","OPP BLK 127","103.7462359","1.3523554","BUS","BUS"
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"JURONG POLYCLINIC",1.350189,103.730642,0,25.22,15.25,1038.85,0,9.97,"BLK 140","103.7437763","1.3515487","BLK 347","103.7320538","1.3453324","BUS","BUS"
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0,25.38,13.55,908.83,1,8.65,"OPP BLK 51A","103.7429908","1.3536764","no value","no value","no value","BUS","SUBWAY"
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,0,30.77,15.93,1071.81,0,14.83,"OPP BLK 305","103.7472358","1.3576525","BET BLKS 13/14","103.7561477","1.3786711","BUS","BUS"
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,0,34.28,12.58,829.66,2,15.5,"OPP BLK 532","103.7495053","1.3566434","no value","no value","no value","BUS","BUS"
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,10.55,10.55,709.15,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0,12.55,9.72,648.8,0,2.83,"no value","no value","no value","no value","no value","no value","SUBWAY","SUBWAY"
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0,12.55,9.72,648.8,0,2.83,"no value","no value","no value","no value","no value","no value","SUBWAY","SUBWAY"
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"JURONG POLYCLINIC",1.350189,103.730642,0,19.15,7.25,452.9,0,11.9,"OPP BLK 102","103.748343","1.347605","BLK 347","103.7320538","1.3453324","BUS","BUS"
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,0,20.92,8.73,556.75,1,8.85,"BUKIT GOMBAK MRT STATION","103.75188","1.3586119","OPP BLK 210","103.7485629","1.3830342","SUBWAY","BUS"
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,0,27.92,9.02,575.74,1,13.97,"BUKIT GOMBAK MRT STATION","103.75188","1.3586119","BUKIT PANJANG LRT STATION","103.7630772","1.3779261","SUBWAY","TRAM"
"Bukit Batok","Bukit Batok East",1.3491364514,103.757537069,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,18.23,18.23,1239.64,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Bukit Batok","Bukit Batok East",1.3491364514,103.757537069,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0,22.57,9.45,634.42,0,13.12,"BLK 291A","103.7560694","1.3440567","OPP IMM BLDG","103.7479419","1.3351519","BUS","BUS"
"Bukit Batok","Bukit Batok East",1.3491364514,103.757537069,"JURONG POLYCLINIC",1.350189,103.730642,0,27.82,15.92,1015.38,0,11.9,"OPP BLK 102","103.748343","1.347605","BLK 347","103.7320538","1.3453324","BUS","BUS"
"Bukit Batok","Bukit Batok East",1.3491364514,103.757537069,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,0,32,10.85,677.9,0,21.15,"BLK 240","103.7538907","1.3510869","BLK 8","103.7542274","1.3810492","BUS","BUS"
"Bukit Batok","Bukit Batok East",1.3491364514,103.757537069,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,0,25.48,2.75,156.23,1,17.47,"OPP THE PETALS CONDO","103.760063","1.3539363","BLK 602","103.762859","1.3817806","BUS","BUS"
"Bukit Batok","Bukit Batok South",1.34103935596,103.758125977,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,7.97,2.63,172.22,0,5.33,"BLK 290H","103.7582917","1.3440784","BLK 229","103.754605","1.3485964","BUS","BUS"
"Bukit Batok","Bukit Batok South",1.34103935596,103.758125977,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0,26.38,14.73,975.68,0,11.65,"OPP BT VIEW SEC SCH","103.7521198","1.3447587","OPP IMM BLDG","103.7479419","1.3351519","BUS","BUS"
"Bukit Batok","Bukit Batok South",1.34103935596,103.758125977,"JURONG POLYCLINIC",1.350189,103.730642,0,24.1,3.6,213.09,1,16.75,"BLK 290H","103.7582917","1.3440784","BLK 347","103.7320538","1.3453324","BUS","BUS"
"Bukit Batok","Bukit Batok South",1.34103935596,103.758125977,"CLEMENTI POLYCLINIC",1.312991,103.765878,0,17.37,4.73,275.9,0,12.63,"BURGUNDY HILL","103.7604384","1.3391537","CLEMENTI STN EXIT B","103.76536","1.3152819","BUS","BUS"
"Bukit Batok","Bukit Batok South",1.34103935596,103.758125977,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,0,30.7,5.33,321.22,1,23.33,"BLK 290H","103.7582917","1.3440784","BLK 8","103.7542274","1.3810492","BUS","BUS"
"Bukit Batok","Bukit Batok West",1.34748014212,103.74225729,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,18.22,18.22,1156.07,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Bukit Batok","Bukit Batok West",1.34748014212,103.74225729,"JURONG POLYCLINIC",1.350189,103.730642,0,15.35,8.3,524.57,0,7.05,"BEF PIE","103.7385044","1.3479022","BLK 347","103.7320538","1.3453324","BUS","BUS"
"Bukit Batok","Bukit Batok West",1.34748014212,103.74225729,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0,33.07,33.07,2128.73,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Bukit Batok","Bukit Batok West",1.34748014212,103.74225729,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,0,34.73,14.5,914.88,2,13.93,"BLK 146","103.74484","1.349762","OPP BLK 210","103.7485629","1.3830342","BUS","BUS"
"Bukit Batok","Bukit Batok West",1.34748014212,103.74225729,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,0,41.12,14.78,933.87,2,19.07,"BLK 146","103.74484","1.349762","BUKIT PANJANG LRT STATION","103.7630772","1.3779261","BUS","TRAM"
"Bukit Batok","Gombak",1.36928786794,103.757485597,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,0,40.73,40.73,2785.09,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Bukit Batok","Gombak",1.36928786794,103.757485597,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,0,15.97,10.63,648.63,0,5.33,"MIN OF DEFENCE","103.7629815","1.3722997","BT PANJANG STN EXIT B","103.7617218","1.3782072","BUS","BUS"
"Bukit Batok","Gombak",1.36928786794,103.757485597,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,22.85,9.98,685.42,0,12.87,"OPP GLENDALE PK CONDO","103.764891","1.3636361","BLK 229","103.754605","1.3485964","BUS","BUS"
"Bukit Batok","Gombak",1.36928786794,103.757485597,"JURONG POLYCLINIC",1.350189,103.730642,0,37.68,4.73,291.68,1,24.53,"OPP GLENDALE PK CONDO","103.764891","1.3636361","BLK 347","103.7320538","1.3453324","BUS","BUS"
"Bukit Batok","Gombak",1.36928786794,103.757485597,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0,31.38,11.47,766.92,1,15.7,"OPP GLENDALE PK CONDO","103.764891","1.3636361","no value","no value","no value","BUS","SUBWAY"
"Bukit Batok","Guilin",1.35546396378,103.753812023,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,22.08,22.08,1518.47,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Bukit Batok","Guilin",1.35546396378,103.753812023,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0,21.75,16.85,1117.87,0,4.9,"BUKIT BATOK MRT STATION","103.7495558","1.348992","BUKIT BATOK MRT STATION","103.7495558","1.348992","SUBWAY","SUBWAY"
"Bukit Batok","Guilin",1.35546396378,103.753812023,"JURONG POLYCLINIC",1.350189,103.730642,0,32.33,20.43,1337.51,0,11.9,"OPP BLK 102","103.748343","1.347605","BLK 347","103.7320538","1.3453324","BUS","BUS"
"Bukit Batok","Guilin",1.35546396378,103.753812023,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,0,25.88,15.87,1025.82,1,6.8,"no value","no value","no value","OPP BLK 210","103.7485629","1.3830342","SUBWAY","BUS"
"Bukit Batok","Guilin",1.35546396378,103.753812023,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,0,25.88,15.87,1025.82,1,6.8,"no value","no value","no value","OPP BLK 210","103.7485629","1.3830342","SUBWAY","BUS"
"Bukit Batok","Guilin",1.35546396378,103.753812023,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,0,33,16.15,1044.81,1,11.92,"no value","no value","no value","BUKIT PANJANG LRT STATION","103.7630772","1.3779261","SUBWAY","TRAM"
"Bukit Batok","Guilin",1.35546396378,103.753812023,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,0,33,16.15,1044.81,1,11.92,"no value","no value","no value","BUKIT PANJANG LRT STATION","103.7630772","1.3779261","SUBWAY","TRAM"
"Bukit Batok","Hillview",1.3556494864,103.763919292,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,9.25,2.93,195.26,0,6.32,"THE PETALS CONDO","103.7600284","1.3530858","BLK 240","103.7538907","1.3510869","BUS","BUS"
"Bukit Batok","Hillview",1.3556494864,103.763919292,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,0,25.08,5.98,371.84,1,13.83,"HILLBROOKS","103.7631966","1.3585953","BLK 602","103.762859","1.3817806","BUS","BUS"
"Bukit Batok","Hillview",1.3556494864,103.763919292,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0,26.3,11.23,741.91,0,15.07,"THE PETALS CONDO","103.7600284","1.3530858","BLK 266","103.74425","1.3419533","BUS","BUS"
"Bukit Batok","Hillview",1.3556494864,103.763919292,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,0,35.3,5.63,344.26,1,24.3,"THE PETALS CONDO","103.7600284","1.3530858","BLK 8","103.7542274","1.3810492","BUS","BUS"
"Bukit Batok","Hillview",1.3556494864,103.763919292,"JURONG POLYCLINIC",1.350189,103.730642,0,28.07,3.9,236.13,1,20.63,"THE PETALS CONDO","103.7600284","1.3530858","BLK 347","103.7320538","1.3453324","BUS","BUS"
"Bukit Batok","Hong Kah North",1.36271213917,103.748003786,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,26.72,26,1784.09,0,0.72,"no value","no value","no value","no value","no value","no value","BUS","BUS"
"Bukit Batok","Hong Kah North",1.36271213917,103.748003786,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0,26.72,26,1784.09,0,0.72,"no value","no value","no value","no value","no value","no value","BUS","BUS"
"Bukit Batok","Hong Kah North",1.36271213917,103.748003786,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,0,40.27,18.42,1237.67,2,14.55,"OPP BLK 305","103.7472358","1.3576525","no value","no value","no value","BUS","BUS"
"Bukit Batok","Hong Kah North",1.36271213917,103.748003786,"JURONG POLYCLINIC",1.350189,103.730642,0,37.97,21.48,1431.88,1,13.83,"AFT BT BATOK WEST AVE 2","103.7417703","1.3619556","BLK 347","103.7320538","1.3453324","BUS","BUS"
"Bukit Batok","Hong Kah North",1.36271213917,103.748003786,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,0,40.25,23.63,1542.2,1,13.58,"no value","no value","no value","JUNCTION 10","103.7603698","1.3809506","BUS","BUS"
"Bukit Batok","Hong Kah North",1.36271213917,103.748003786,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,0,40.25,23.63,1542.2,1,13.58,"no value","no value","no value","JUNCTION 10","103.7603698","1.3809506","BUS","BUS"
