Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Weekend,Peak Hour
Jurong East,Jurong River,1.319415217,103.7287951,PIONEER POLYCLINIC,1.338732,103.700228,39.92,24.62,1679.51,0,15.3,3.83385249129802,1,0
Jurong East,Jurong River,1.319415217,103.7287951,PIONEER POLYCLINIC,1.338732,103.700228,41.72,24.62,1679.51,1,13.1,3.83385249129802,1,0
Jurong East,Jurong River,1.319415217,103.7287951,PIONEER POLYCLINIC,1.338732,103.700228,42.67,18.73,1269.28,1,20.13,3.83385249129802,1,0
Jurong East,Jurong River,1.319415217,103.7287951,PIONEER POLYCLINIC,1.338732,103.700228,39.92,24.62,1679.51,0,15.3,3.83385249129802,1,1
Jurong East,Jurong River,1.319415217,103.7287951,PIONEER POLYCLINIC,1.338732,103.700228,40.72,24.62,1679.51,1,13.1,3.83385249129802,1,1
Jurong East,Jurong River,1.319415217,103.7287951,PIONEER POLYCLINIC,1.338732,103.700228,43.45,19.53,1326.11,2,17.93,3.83385249129802,1,1
Jurong East,Jurong River,1.319415217,103.7287951,CLEMENTI POLYCLINIC,1.312991,103.765878,43.53,24.88,1651.45,0,18.65,4.18377687020498,0,0
Jurong East,Jurong River,1.319415217,103.7287951,CLEMENTI POLYCLINIC,1.312991,103.765878,48.35,19.85,1328.19,1,23.75,4.18377687020498,0,0
Jurong East,Jurong River,1.319415217,103.7287951,CLEMENTI POLYCLINIC,1.312991,103.765878,44.85,24.5,1618.41,0,20.35,4.18377687020498,0,1
Jurong East,Jurong River,1.319415217,103.7287951,CLEMENTI POLYCLINIC,1.312991,103.765878,48.35,19.85,1328.19,1,23.75,4.18377687020498,0,1
Jurong East,Jurong River,1.319415217,103.7287951,CLEMENTI POLYCLINIC,1.312991,103.765878,55.0,16.5,1128.66,2,25.23,4.18377687020498,0,1
Jurong East,Jurong River,1.319415217,103.7287951,CLEMENTI POLYCLINIC,1.312991,103.765878,43.53,24.88,1651.45,0,18.65,4.18377687020498,1,0
Jurong East,Jurong River,1.319415217,103.7287951,CLEMENTI POLYCLINIC,1.312991,103.765878,48.35,19.85,1328.19,1,23.75,4.18377687020498,1,0
Jurong East,Jurong River,1.319415217,103.7287951,CLEMENTI POLYCLINIC,1.312991,103.765878,44.85,24.5,1618.41,0,20.35,4.18377687020498,1,1
Jurong East,Jurong River,1.319415217,103.7287951,CLEMENTI POLYCLINIC,1.312991,103.765878,48.35,19.85,1328.19,1,23.75,4.18377687020498,1,1
Jurong East,Jurong River,1.319415217,103.7287951,CLEMENTI POLYCLINIC,1.312991,103.765878,55.0,16.5,1128.66,2,25.23,4.18377687020498,1,1
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,52.98,25.35,1718.25,2,20.55,4.27667457194886,0,0
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,55.88,26.05,1740.59,2,24.5,4.27667457194886,0,0
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,55.88,29.88,2011.05,1,23.77,4.27667457194886,0,0
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,54.08,25.67,1707.55,0,28.42,4.27667457194886,0,1
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,54.65,15.75,1081.28,1,35.25,4.27667457194886,0,1
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,56.15,22.48,1521.9,1,29.62,4.27667457194886,0,1
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,52.98,25.35,1718.25,2,20.55,4.27667457194886,1,0
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,55.88,26.05,1740.59,2,24.5,4.27667457194886,1,0
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,55.88,29.88,2011.05,1,23.77,4.27667457194886,1,0
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,54.08,25.67,1707.55,0,28.42,4.27667457194886,1,1
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,54.65,15.75,1081.28,1,35.25,4.27667457194886,1,1
Jurong East,Jurong River,1.319415217,103.7287951,BUKIT BATOK POLYCLINIC,1.352161,103.748974,56.15,22.48,1521.9,1,29.62,4.27667457194886,1,1
Jurong East,Lakeside,1.333839155,103.7317548,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,29.7,14.68,1023.26,0,15.02,1.43162974710488,0,0
Jurong East,Lakeside,1.333839155,103.7317548,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,29.7,14.68,1023.26,0,15.02,1.43162974710488,0,1
Jurong East,Lakeside,1.333839155,103.7317548,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,29.7,14.68,1023.26,0,15.02,1.43162974710488,1,0
Jurong East,Lakeside,1.333839155,103.7317548,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,29.7,14.68,1023.26,0,15.02,1.43162974710488,1,1
Jurong East,Lakeside,1.333839155,103.7317548,JURONG POLYCLINIC,1.350189,103.730642,31.22,17.1,1141.22,1,10.93,1.82222355181445,0,0
Jurong East,Lakeside,1.333839155,103.7317548,JURONG POLYCLINIC,1.350189,103.730642,35.9,29.33,2010.27,0,6.57,1.82222355181445,0,0
Jurong East,Lakeside,1.333839155,103.7317548,JURONG POLYCLINIC,1.350189,103.730642,32.23,15.35,1054.14,1,13.83,1.82222355181445,0,1
Jurong East,Lakeside,1.333839155,103.7317548,JURONG POLYCLINIC,1.350189,103.730642,35.8,19.27,1298.97,0,16.53,1.82222355181445,0,1
Jurong East,Lakeside,1.333839155,103.7317548,JURONG POLYCLINIC,1.350189,103.730642,31.22,17.1,1141.22,1,10.93,1.82222355181445,1,0
Jurong East,Lakeside,1.333839155,103.7317548,JURONG POLYCLINIC,1.350189,103.730642,35.9,29.33,2010.27,0,6.57,1.82222355181445,1,0
Jurong East,Lakeside,1.333839155,103.7317548,JURONG POLYCLINIC,1.350189,103.730642,32.23,15.35,1054.14,1,13.83,1.82222355181445,1,1
Jurong East,Lakeside,1.333839155,103.7317548,JURONG POLYCLINIC,1.350189,103.730642,35.8,19.27,1298.97,0,16.53,1.82222355181445,1,1
Jurong East,Lakeside,1.333839155,103.7317548,BUKIT BATOK POLYCLINIC,1.352161,103.748974,44.13,19.05,1275.53,2,17.95,2.79545897891488,0,0
Jurong East,Lakeside,1.333839155,103.7317548,BUKIT BATOK POLYCLINIC,1.352161,103.748974,45.65,17.68,1190.05,1,24.78,2.79545897891488,0,0
Jurong East,Lakeside,1.333839155,103.7317548,BUKIT BATOK POLYCLINIC,1.352161,103.748974,50.33,29.92,2059.1,0,20.42,2.79545897891488,0,0
Jurong East,Lakeside,1.333839155,103.7317548,BUKIT BATOK POLYCLINIC,1.352161,103.748974,44.65,17.3,1188.45,2,20.87,2.79545897891488,0,1
Jurong East,Lakeside,1.333839155,103.7317548,BUKIT BATOK POLYCLINIC,1.352161,103.748974,46.67,15.93,1102.97,1,27.68,2.79545897891488,0,1
Jurong East,Lakeside,1.333839155,103.7317548,BUKIT BATOK POLYCLINIC,1.352161,103.748974,47.03,13.73,944.73,1,28.9,2.79545897891488,0,1
Jurong East,Lakeside,1.333839155,103.7317548,BUKIT BATOK POLYCLINIC,1.352161,103.748974,44.13,19.05,1275.53,2,17.95,2.79545897891488,1,0
Jurong East,Lakeside,1.333839155,103.7317548,BUKIT BATOK POLYCLINIC,1.352161,103.748974,45.65,17.68,1190.05,1,24.78,2.79545897891488,1,0
Jurong East,Lakeside,1.333839155,103.7317548,BUKIT BATOK POLYCLINIC,1.352161,103.748974,50.33,29.92,2059.1,0,20.42,2.79545897891488,1,0
Jurong East,Lakeside,1.333839155,103.7317548,BUKIT BATOK POLYCLINIC,1.352161,103.748974,44.65,17.3,1188.45,2,20.87,2.79545897891488,1,1
Jurong East,Lakeside,1.333839155,103.7317548,BUKIT BATOK POLYCLINIC,1.352161,103.748974,46.67,15.93,1102.97,1,27.68,2.79545897891488,1,1
Jurong East,Lakeside,1.333839155,103.7317548,BUKIT BATOK POLYCLINIC,1.352161,103.748974,47.03,13.73,944.73,1,28.9,2.79545897891488,1,1
Jurong East,Lakeside,1.333839155,103.7317548,PIONEER POLYCLINIC,1.338732,103.700228,33.65,18.68,1261.93,1,12.08,3.54664494296623,0,0
Jurong East,Lakeside,1.333839155,103.7317548,PIONEER POLYCLINIC,1.338732,103.700228,35.47,26.52,1756.36,0,8.95,3.54664494296623,0,0
Jurong East,Lakeside,1.333839155,103.7317548,PIONEER POLYCLINIC,1.338732,103.700228,40.9,33.13,2198.65,0,7.77,3.54664494296623,0,0
Jurong East,Lakeside,1.333839155,103.7317548,PIONEER POLYCLINIC,1.338732,103.700228,38.47,19.72,1347.8,2,11.62,3.54664494296623,0,1
Jurong East,Lakeside,1.333839155,103.7317548,PIONEER POLYCLINIC,1.338732,103.700228,39.03,26.1,1761.05,1,10.9,3.54664494296623,0,1
Jurong East,Lakeside,1.333839155,103.7317548,PIONEER POLYCLINIC,1.338732,103.700228,39.03,25.9,1735.71,1,9.97,3.54664494296623,0,1
Jurong East,Lakeside,1.333839155,103.7317548,PIONEER POLYCLINIC,1.338732,103.700228,33.65,18.68,1261.93,1,12.08,3.54664494296623,1,0
Jurong East,Lakeside,1.333839155,103.7317548,PIONEER POLYCLINIC,1.338732,103.700228,35.47,26.52,1756.36,0,8.95,3.54664494296623,1,0
Jurong East,Lakeside,1.333839155,103.7317548,PIONEER POLYCLINIC,1.338732,103.700228,40.9,33.13,2198.65,0,7.77,3.54664494296623,1,0
Jurong East,Lakeside,1.333839155,103.7317548,PIONEER POLYCLINIC,1.338732,103.700228,38.47,19.72,1347.8,2,11.62,3.54664494296623,1,1
Jurong East,Lakeside,1.333839155,103.7317548,PIONEER POLYCLINIC,1.338732,103.700228,39.03,26.1,1761.05,1,10.9,3.54664494296623,1,1
Jurong East,Lakeside,1.333839155,103.7317548,PIONEER POLYCLINIC,1.338732,103.700228,39.03,25.9,1735.71,1,9.97,3.54664494296623,1,1
Jurong East,Lakeside,1.333839155,103.7317548,CLEMENTI POLYCLINIC,1.312991,103.765878,36.67,21.93,1470.1,1,12.4,4.4455965594977,0,0
Jurong East,Lakeside,1.333839155,103.7317548,CLEMENTI POLYCLINIC,1.312991,103.765878,39.02,12.57,855.59,0,26.45,4.4455965594977,0,0
Jurong East,Lakeside,1.333839155,103.7317548,CLEMENTI POLYCLINIC,1.312991,103.765878,39.35,21.93,1470.1,1,12.4,4.4455965594977,0,0
Jurong East,Lakeside,1.333839155,103.7317548,CLEMENTI POLYCLINIC,1.312991,103.765878,37.77,21.93,1470.1,1,12.4,4.4455965594977,0,1
Jurong East,Lakeside,1.333839155,103.7317548,CLEMENTI POLYCLINIC,1.312991,103.765878,38.07,21.93,1470.1,1,12.4,4.4455965594977,0,1
Jurong East,Lakeside,1.333839155,103.7317548,CLEMENTI POLYCLINIC,1.312991,103.765878,39.02,12.57,855.59,0,26.45,4.4455965594977,0,1
Jurong East,Lakeside,1.333839155,103.7317548,CLEMENTI POLYCLINIC,1.312991,103.765878,36.67,21.93,1470.1,1,12.4,4.4455965594977,1,0
Jurong East,Lakeside,1.333839155,103.7317548,CLEMENTI POLYCLINIC,1.312991,103.765878,39.02,12.57,855.59,0,26.45,4.4455965594977,1,0
Jurong East,Lakeside,1.333839155,103.7317548,CLEMENTI POLYCLINIC,1.312991,103.765878,39.35,21.93,1470.1,1,12.4,4.4455965594977,1,0
Jurong East,Lakeside,1.333839155,103.7317548,CLEMENTI POLYCLINIC,1.312991,103.765878,37.77,21.93,1470.1,1,12.4,4.4455965594977,1,1
Jurong East,Lakeside,1.333839155,103.7317548,CLEMENTI POLYCLINIC,1.312991,103.765878,38.07,21.93,1470.1,1,12.4,4.4455965594977,1,1
Jurong East,Lakeside,1.333839155,103.7317548,CLEMENTI POLYCLINIC,1.312991,103.765878,39.02,12.57,855.59,0,26.45,4.4455965594977,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,CLEMENTI POLYCLINIC,1.312991,103.765878,37.55,12.82,853.87,0,24.73,3.01612267287034,0,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,CLEMENTI POLYCLINIC,1.312991,103.765878,38.87,12.78,846.39,1,22.35,3.01612267287034,0,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,CLEMENTI POLYCLINIC,1.312991,103.765878,37.55,12.82,853.87,0,24.73,3.01612267287034,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,CLEMENTI POLYCLINIC,1.312991,103.765878,37.87,12.78,846.39,1,22.35,3.01612267287034,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,CLEMENTI POLYCLINIC,1.312991,103.765878,37.55,12.82,853.87,0,24.73,3.01612267287034,1,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,CLEMENTI POLYCLINIC,1.312991,103.765878,38.87,12.78,846.39,1,22.35,3.01612267287034,1,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,CLEMENTI POLYCLINIC,1.312991,103.765878,37.55,12.82,853.87,0,24.73,3.01612267287034,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,CLEMENTI POLYCLINIC,1.312991,103.765878,37.87,12.78,846.39,1,22.35,3.01612267287034,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,32.82,12.08,834.14,1,16.0,3.41540594785778,0,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,37.35,16.67,1120.87,0,20.68,3.41540594785778,0,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,32.32,12.08,834.14,1,16.0,3.41540594785778,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,36.93,11.42,790.92,1,23.35,3.41540594785778,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,37.35,16.67,1120.87,0,20.68,3.41540594785778,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,32.82,12.08,834.14,1,16.0,3.41540594785778,1,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,37.35,16.67,1120.87,0,20.68,3.41540594785778,1,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,32.32,12.08,834.14,1,16.0,3.41540594785778,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,36.93,11.42,790.92,1,23.35,3.41540594785778,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,37.35,16.67,1120.87,0,20.68,3.41540594785778,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,55.7,18.37,1215.34,2,29.55,4.83979608220069,0,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,57.95,15.95,1063.34,2,35.37,4.83979608220069,0,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,58.48,28.12,1867.24,1,26.63,4.83979608220069,0,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,53.6,18.37,1215.34,2,29.55,4.83979608220069,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,53.98,19.1,1258.75,1,31.28,4.83979608220069,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,61.23,14.77,957.91,2,39.3,4.83979608220069,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,55.7,18.37,1215.34,2,29.55,4.83979608220069,1,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,57.95,15.95,1063.34,2,35.37,4.83979608220069,1,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,58.48,28.12,1867.24,1,26.63,4.83979608220069,1,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,53.6,18.37,1215.34,2,29.55,4.83979608220069,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,53.98,19.1,1258.75,1,31.28,4.83979608220069,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,61.23,14.77,957.91,2,39.3,4.83979608220069,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,JURONG POLYCLINIC,1.350189,103.730642,42.58,10.73,711.0,2,26.47,5.26324756470274,0,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,JURONG POLYCLINIC,1.350189,103.730642,44.58,10.73,711.0,2,25.95,5.26324756470274,0,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,JURONG POLYCLINIC,1.350189,103.730642,46.55,10.73,711.0,1,26.98,5.26324756470274,0,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,JURONG POLYCLINIC,1.350189,103.730642,44.42,13.45,864.12,1,27.0,5.26324756470274,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,JURONG POLYCLINIC,1.350189,103.730642,45.32,10.73,711.0,2,27.4,5.26324756470274,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,JURONG POLYCLINIC,1.350189,103.730642,46.05,10.73,711.0,1,26.98,5.26324756470274,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,JURONG POLYCLINIC,1.350189,103.730642,42.58,10.73,711.0,2,26.47,5.26324756470274,1,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,JURONG POLYCLINIC,1.350189,103.730642,44.58,10.73,711.0,2,25.95,5.26324756470274,1,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,JURONG POLYCLINIC,1.350189,103.730642,46.55,10.73,711.0,1,26.98,5.26324756470274,1,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,JURONG POLYCLINIC,1.350189,103.730642,44.42,13.45,864.12,1,27.0,5.26324756470274,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,JURONG POLYCLINIC,1.350189,103.730642,45.32,10.73,711.0,2,27.4,5.26324756470274,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,JURONG POLYCLINIC,1.350189,103.730642,46.05,10.73,711.0,1,26.98,5.26324756470274,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,BUKIT BATOK POLYCLINIC,1.352161,103.748974,45.82,20.17,1379.94,1,23.52,5.45640452404051,0,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,BUKIT BATOK POLYCLINIC,1.352161,103.748974,46.95,17.8,1228.53,2,24.48,5.45640452404051,0,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,BUKIT BATOK POLYCLINIC,1.352161,103.748974,48.65,11.13,755.61,1,30.38,5.45640452404051,0,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,BUKIT BATOK POLYCLINIC,1.352161,103.748974,45.08,11.13,755.61,1,31.6,5.45640452404051,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,BUKIT BATOK POLYCLINIC,1.352161,103.748974,48.18,20.17,1379.94,1,23.52,5.45640452404051,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,BUKIT BATOK POLYCLINIC,1.352161,103.748974,49.45,17.8,1228.53,2,24.48,5.45640452404051,0,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,BUKIT BATOK POLYCLINIC,1.352161,103.748974,45.82,20.17,1379.94,1,23.52,5.45640452404051,1,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,BUKIT BATOK POLYCLINIC,1.352161,103.748974,46.95,17.8,1228.53,2,24.48,5.45640452404051,1,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,BUKIT BATOK POLYCLINIC,1.352161,103.748974,48.65,11.13,755.61,1,30.38,5.45640452404051,1,0
Jurong East,Penjuru Crescent,1.303857155,103.7403308,BUKIT BATOK POLYCLINIC,1.352161,103.748974,45.08,11.13,755.61,1,31.6,5.45640452404051,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,BUKIT BATOK POLYCLINIC,1.352161,103.748974,48.18,20.17,1379.94,1,23.52,5.45640452404051,1,1
Jurong East,Penjuru Crescent,1.303857155,103.7403308,BUKIT BATOK POLYCLINIC,1.352161,103.748974,49.45,17.8,1228.53,2,24.48,5.45640452404051,1,1
Jurong East,Teban Gardens,1.314860942,103.7431556,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,18.85,14.47,932.12,0,4.38,2.16448078830889,0,0
Jurong East,Teban Gardens,1.314860942,103.7431556,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,20.27,11.5,740.29,0,8.77,2.16448078830889,0,0
Jurong East,Teban Gardens,1.314860942,103.7431556,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,16.38,10.7,696.25,1,3.12,2.16448078830889,0,1
Jurong East,Teban Gardens,1.314860942,103.7431556,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,20.27,11.5,740.29,0,8.77,2.16448078830889,0,1
Jurong East,Teban Gardens,1.314860942,103.7431556,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,18.85,14.47,932.12,0,4.38,2.16448078830889,1,0
Jurong East,Teban Gardens,1.314860942,103.7431556,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,20.27,11.5,740.29,0,8.77,2.16448078830889,1,0
Jurong East,Teban Gardens,1.314860942,103.7431556,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,16.38,10.7,696.25,1,3.12,2.16448078830889,1,1
Jurong East,Teban Gardens,1.314860942,103.7431556,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,20.27,11.5,740.29,0,8.77,2.16448078830889,1,1
Jurong East,Teban Gardens,1.314860942,103.7431556,CLEMENTI POLYCLINIC,1.312991,103.765878,23.45,8.62,545.51,0,14.83,2.53449479812004,0,0
Jurong East,Teban Gardens,1.314860942,103.7431556,CLEMENTI POLYCLINIC,1.312991,103.765878,24.27,5.63,343.29,1,13.62,2.53449479812004,0,0
Jurong East,Teban Gardens,1.314860942,103.7431556,CLEMENTI POLYCLINIC,1.312991,103.765878,25.88,14.97,965.22,0,10.92,2.53449479812004,0,0
Jurong East,Teban Gardens,1.314860942,103.7431556,CLEMENTI POLYCLINIC,1.312991,103.765878,23.45,8.62,545.51,0,14.83,2.53449479812004,0,1
Jurong East,Teban Gardens,1.314860942,103.7431556,CLEMENTI POLYCLINIC,1.312991,103.765878,24.35,5.22,335.7,1,16.02,2.53449479812004,0,1
Jurong East,Teban Gardens,1.314860942,103.7431556,CLEMENTI POLYCLINIC,1.312991,103.765878,25.32,4.82,301.25,1,17.48,2.53449479812004,0,1
Jurong East,Teban Gardens,1.314860942,103.7431556,CLEMENTI POLYCLINIC,1.312991,103.765878,23.45,8.62,545.51,0,14.83,2.53449479812004,1,0
