Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Weekend,Peak Hour
River Valley,Oxley,1.29711288,103.8405281,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,26.47,18.68,1216.8,0,7.78,1.98611240193808,0,1
River Valley,Oxley,1.29711288,103.8405281,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.22,10.27,679.65,0,11.95,1.98611240193808,1,0
River Valley,Oxley,1.29711288,103.8405281,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,26.47,18.68,1216.8,0,7.78,1.98611240193808,1,0
River Valley,Oxley,1.29711288,103.8405281,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.5,19.0,1205.14,0,8.5,1.98611240193808,1,0
River Valley,Oxley,1.29711288,103.8405281,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.22,10.27,679.65,0,11.95,1.98611240193808,1,1
River Valley,Oxley,1.29711288,103.8405281,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,26.47,18.68,1216.8,0,7.78,1.98611240193808,1,1
River Valley,Oxley,1.29711288,103.8405281,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,20.13,14.62,968.95,0,5.52,2.78319996805032,0,0
River Valley,Oxley,1.29711288,103.8405281,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,20.13,14.62,968.95,0,5.52,2.78319996805032,0,1
River Valley,Oxley,1.29711288,103.8405281,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,20.13,14.62,968.95,0,5.52,2.78319996805032,1,0
River Valley,Oxley,1.29711288,103.8405281,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,20.13,14.62,968.95,0,5.52,2.78319996805032,1,1
River Valley,Oxley,1.29711288,103.8405281,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,25.7,14.5,907.7,0,11.2,2.9179558239905,0,0
River Valley,Oxley,1.29711288,103.8405281,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,28.12,6.92,398.2,1,18.52,2.9179558239905,0,0
River Valley,Oxley,1.29711288,103.8405281,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,29.3,11.8,723.02,0,17.5,2.9179558239905,0,0
River Valley,Oxley,1.29711288,103.8405281,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,25.7,14.5,907.7,0,11.2,2.9179558239905,0,1
River Valley,Oxley,1.29711288,103.8405281,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,29.3,11.8,723.02,0,17.5,2.9179558239905,0,1
River Valley,Oxley,1.29711288,103.8405281,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,30.75,10.7,640.62,1,17.75,2.9179558239905,0,1
River Valley,Oxley,1.29711288,103.8405281,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,25.7,14.5,907.7,0,11.2,2.9179558239905,1,0
River Valley,Oxley,1.29711288,103.8405281,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,28.12,6.92,398.2,1,18.52,2.9179558239905,1,0
River Valley,Oxley,1.29711288,103.8405281,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,29.3,11.8,723.02,0,17.5,2.9179558239905,1,0
River Valley,Oxley,1.29711288,103.8405281,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,25.7,14.5,907.7,0,11.2,2.9179558239905,1,1
River Valley,Oxley,1.29711288,103.8405281,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,29.3,11.8,723.02,0,17.5,2.9179558239905,1,1
River Valley,Oxley,1.29711288,103.8405281,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,30.75,10.7,640.62,1,17.75,2.9179558239905,1,1
River Valley,Paterson,1.301252182,103.8316052,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.47,12.82,813.99,1,6.55,2.01467507220135,0,0
River Valley,Paterson,1.301252182,103.8316052,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,23.75,12.82,813.99,1,6.55,2.01467507220135,0,0
River Valley,Paterson,1.301252182,103.8316052,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,26.73,9.42,574.53,1,15.03,2.01467507220135,0,0
River Valley,Paterson,1.301252182,103.8316052,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.7,12.82,813.99,1,6.55,2.01467507220135,0,1
River Valley,Paterson,1.301252182,103.8316052,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,25.47,11.35,694.72,1,12.12,2.01467507220135,0,1
River Valley,Paterson,1.301252182,103.8316052,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,28.3,8.98,555.07,1,16.98,2.01467507220135,0,1
River Valley,Paterson,1.301252182,103.8316052,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.47,12.82,813.99,1,6.55,2.01467507220135,1,0
River Valley,Paterson,1.301252182,103.8316052,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,23.75,12.82,813.99,1,6.55,2.01467507220135,1,0
River Valley,Paterson,1.301252182,103.8316052,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,26.73,9.42,574.53,1,15.03,2.01467507220135,1,0
River Valley,Paterson,1.301252182,103.8316052,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.7,12.82,813.99,1,6.55,2.01467507220135,1,1
River Valley,Paterson,1.301252182,103.8316052,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,25.47,11.35,694.72,1,12.12,2.01467507220135,1,1
River Valley,Paterson,1.301252182,103.8316052,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,28.3,8.98,555.07,1,16.98,2.01467507220135,1,1
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,17.53,5.63,344.62,0,11.9,2.44768265588243,0,0
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,22.4,5.63,344.62,0,16.77,2.44768265588243,0,0
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,17.53,5.63,344.62,0,11.9,2.44768265588243,0,1
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,26.23,9.47,610.72,0,16.77,2.44768265588243,0,1
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,26.72,9.47,610.72,0,17.25,2.44768265588243,0,1
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,17.53,5.63,344.62,0,11.9,2.44768265588243,1,0
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,22.4,5.63,344.62,0,16.77,2.44768265588243,1,0
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,17.53,5.63,344.62,0,11.9,2.44768265588243,1,1
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,26.23,9.47,610.72,0,16.77,2.44768265588243,1,1
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,26.72,9.47,610.72,0,17.25,2.44768265588243,1,1
River Valley,Paterson,1.301252182,103.8316052,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,18.05,13.28,866.5,0,4.77,2.46464291226289,0,0
River Valley,Paterson,1.301252182,103.8316052,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,25.47,17.72,1151.56,0,7.75,2.46464291226289,0,0
River Valley,Paterson,1.301252182,103.8316052,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.22,9.2,616.94,0,18.02,2.46464291226289,0,0
River Valley,Paterson,1.301252182,103.8316052,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,18.05,13.28,866.5,0,4.77,2.46464291226289,0,1
River Valley,Paterson,1.301252182,103.8316052,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,25.48,17.72,1151.56,0,7.77,2.46464291226289,0,1
River Valley,Paterson,1.301252182,103.8316052,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.22,9.2,616.94,0,18.02,2.46464291226289,0,1
River Valley,Paterson,1.301252182,103.8316052,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,18.05,13.28,866.5,0,4.77,2.46464291226289,1,0
River Valley,Paterson,1.301252182,103.8316052,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,25.47,17.72,1151.56,0,7.75,2.46464291226289,1,0
River Valley,Paterson,1.301252182,103.8316052,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.22,9.2,616.94,0,18.02,2.46464291226289,1,0
River Valley,Paterson,1.301252182,103.8316052,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,18.05,13.28,866.5,0,4.77,2.46464291226289,1,1
River Valley,Paterson,1.301252182,103.8316052,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,25.48,17.72,1151.56,0,7.77,2.46464291226289,1,1
River Valley,Paterson,1.301252182,103.8316052,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.22,9.2,616.94,0,18.02,2.46464291226289,1,1
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,13.8,9.03,596.35,0,4.77,2.50950734662752,0,0
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,21.68,7.53,449.83,1,11.08,2.50950734662752,0,0
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.33,6.78,439.07,0,16.55,2.50950734662752,0,0
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,13.8,9.03,596.35,0,4.77,2.50950734662752,0,1
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,22.68,7.53,449.83,1,11.08,2.50950734662752,0,1
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.33,6.78,439.07,0,16.55,2.50950734662752,0,1
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,13.8,9.03,596.35,0,4.77,2.50950734662752,1,0
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,21.68,7.53,449.83,1,11.08,2.50950734662752,1,0
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.33,6.78,439.07,0,16.55,2.50950734662752,1,0
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,13.8,9.03,596.35,0,4.77,2.50950734662752,1,1
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,22.68,7.53,449.83,1,11.08,2.50950734662752,1,1
River Valley,Paterson,1.301252182,103.8316052,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.33,6.78,439.07,0,16.55,2.50950734662752,1,1
River Valley,Paterson,1.301252182,103.8316052,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,15.67,12.02,798.35,0,3.65,2.75896535534161,0,0
River Valley,Paterson,1.301252182,103.8316052,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,15.67,12.02,798.35,0,3.65,2.75896535534161,0,1
River Valley,Paterson,1.301252182,103.8316052,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,15.67,12.02,798.35,0,3.65,2.75896535534161,1,0
River Valley,Paterson,1.301252182,103.8316052,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,15.67,12.02,798.35,0,3.65,2.75896535534161,1,1
Rochor,Bencoolen,1.302004737,103.8512811,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,10.95,6.83,434.32,0,4.12,1.07582445715204,0,0
Rochor,Bencoolen,1.302004737,103.8512811,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,12.77,8.88,597.89,0,3.88,1.07582445715204,0,0
Rochor,Bencoolen,1.302004737,103.8512811,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,12.77,8.88,597.89,0,3.88,1.07582445715204,0,0
Rochor,Bencoolen,1.302004737,103.8512811,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,12.77,8.88,597.89,0,3.88,1.07582445715204,0,1
Rochor,Bencoolen,1.302004737,103.8512811,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,12.77,8.88,597.89,0,3.88,1.07582445715204,0,1
Rochor,Bencoolen,1.302004737,103.8512811,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,12.77,8.88,597.89,0,3.88,1.07582445715204,0,1
Rochor,Bencoolen,1.302004737,103.8512811,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,10.95,6.83,434.32,0,4.12,1.07582445715204,1,0
Rochor,Bencoolen,1.302004737,103.8512811,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,12.77,8.88,597.89,0,3.88,1.07582445715204,1,0
Rochor,Bencoolen,1.302004737,103.8512811,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,12.77,8.88,597.89,0,3.88,1.07582445715204,1,0
Rochor,Bencoolen,1.302004737,103.8512811,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,12.77,8.88,597.89,0,3.88,1.07582445715204,1,1
Rochor,Bencoolen,1.302004737,103.8512811,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,12.77,8.88,597.89,0,3.88,1.07582445715204,1,1
Rochor,Bencoolen,1.302004737,103.8512811,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,12.77,8.88,597.89,0,3.88,1.07582445715204,1,1
Rochor,Bencoolen,1.302004737,103.8512811,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,15.12,7.1,446.54,0,8.02,1.86326072592745,0,0
Rochor,Bencoolen,1.302004737,103.8512811,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,15.12,7.1,446.54,0,8.02,1.86326072592745,0,0
Rochor,Bencoolen,1.302004737,103.8512811,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,15.18,8.63,543.8,0,6.55,1.86326072592745,0,0
Rochor,Bencoolen,1.302004737,103.8512811,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,15.13,7.1,446.54,0,8.03,1.86326072592745,0,1
Rochor,Bencoolen,1.302004737,103.8512811,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,15.38,8.58,585.28,0,6.8,1.86326072592745,0,1
Rochor,Bencoolen,1.302004737,103.8512811,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,17.55,12.95,828.79,0,4.6,1.86326072592745,0,1
Rochor,Bencoolen,1.302004737,103.8512811,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,15.12,7.1,446.54,0,8.02,1.86326072592745,1,0
Rochor,Bencoolen,1.302004737,103.8512811,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,15.12,7.1,446.54,0,8.02,1.86326072592745,1,0
Rochor,Bencoolen,1.302004737,103.8512811,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,15.18,8.63,543.8,0,6.55,1.86326072592745,1,0
Rochor,Bencoolen,1.302004737,103.8512811,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,15.13,7.1,446.54,0,8.03,1.86326072592745,1,1
Rochor,Bencoolen,1.302004737,103.8512811,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,15.38,8.58,585.28,0,6.8,1.86326072592745,1,1
Rochor,Bencoolen,1.302004737,103.8512811,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,17.55,12.95,828.79,0,4.6,1.86326072592745,1,1
Rochor,Bencoolen,1.302004737,103.8512811,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,23.78,16.03,1069.16,0,7.75,2.25791667070877,0,0
Rochor,Bencoolen,1.302004737,103.8512811,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,23.8,16.03,1069.16,0,7.77,2.25791667070877,0,0
Rochor,Bencoolen,1.302004737,103.8512811,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,24.52,14.08,921.79,1,8.28,2.25791667070877,0,0
Rochor,Bencoolen,1.302004737,103.8512811,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,22.97,16.92,1143.32,0,6.05,2.25791667070877,0,1
Rochor,Bencoolen,1.302004737,103.8512811,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,23.78,16.03,1069.16,0,7.75,2.25791667070877,0,1
Rochor,Bencoolen,1.302004737,103.8512811,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,23.8,16.03,1069.16,0,7.77,2.25791667070877,0,1
Rochor,Bencoolen,1.302004737,103.8512811,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,23.78,16.03,1069.16,0,7.75,2.25791667070877,1,0
Rochor,Bencoolen,1.302004737,103.8512811,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,23.8,16.03,1069.16,0,7.77,2.25791667070877,1,0
Rochor,Bencoolen,1.302004737,103.8512811,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,24.52,14.08,921.79,1,8.28,2.25791667070877,1,0
Rochor,Bencoolen,1.302004737,103.8512811,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,22.97,16.92,1143.32,0,6.05,2.25791667070877,1,1
Rochor,Bencoolen,1.302004737,103.8512811,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,23.78,16.03,1069.16,0,7.75,2.25791667070877,1,1
Rochor,Bencoolen,1.302004737,103.8512811,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,23.8,16.03,1069.16,0,7.77,2.25791667070877,1,1
Rochor,Bencoolen,1.302004737,103.8512811,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.17,12.93,805.08,0,10.23,2.79476741624709,0,0
Rochor,Bencoolen,1.302004737,103.8512811,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,24.03,12.33,763.12,0,11.7,2.79476741624709,0,0
Rochor,Bencoolen,1.302004737,103.8512811,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,25.73,15.97,1010.38,0,9.77,2.79476741624709,0,0
Rochor,Bencoolen,1.302004737,103.8512811,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.02,9.08,563.51,1,11.9,2.79476741624709,0,1
Rochor,Bencoolen,1.302004737,103.8512811,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.17,12.93,805.08,0,10.23,2.79476741624709,0,1
Rochor,Bencoolen,1.302004737,103.8512811,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.43,8.25,496.97,1,12.97,2.79476741624709,0,1
Rochor,Bencoolen,1.302004737,103.8512811,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.17,12.93,805.08,0,10.23,2.79476741624709,1,0
Rochor,Bencoolen,1.302004737,103.8512811,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,24.03,12.33,763.12,0,11.7,2.79476741624709,1,0
Rochor,Bencoolen,1.302004737,103.8512811,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,25.73,15.97,1010.38,0,9.77,2.79476741624709,1,0
Rochor,Bencoolen,1.302004737,103.8512811,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.02,9.08,563.51,1,11.9,2.79476741624709,1,1
Rochor,Bencoolen,1.302004737,103.8512811,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.17,12.93,805.08,0,10.23,2.79476741624709,1,1
Rochor,Bencoolen,1.302004737,103.8512811,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.43,8.25,496.97,1,12.97,2.79476741624709,1,1
Rochor,Bencoolen,1.302004737,103.8512811,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,26.77,16.98,1114.51,1,6.93,2.96728320511468,0,0
Rochor,Bencoolen,1.302004737,103.8512811,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.05,15.35,982.95,0,11.7,2.96728320511468,0,0
Rochor,Bencoolen,1.302004737,103.8512811,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,29.6,18.38,1188.25,0,11.22,2.96728320511468,0,0
Rochor,Bencoolen,1.302004737,103.8512811,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,26.9,11.5,741.38,1,13.37,2.96728320511468,0,1
Rochor,Bencoolen,1.302004737,103.8512811,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.05,15.35,982.95,0,11.7,2.96728320511468,0,1
Rochor,Bencoolen,1.302004737,103.8512811,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.57,12.38,769.18,1,12.97,2.96728320511468,0,1
Rochor,Bencoolen,1.302004737,103.8512811,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,26.77,16.98,1114.51,1,6.93,2.96728320511468,1,0
Rochor,Bencoolen,1.302004737,103.8512811,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.05,15.35,982.95,0,11.7,2.96728320511468,1,0
Rochor,Bencoolen,1.302004737,103.8512811,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,29.6,18.38,1188.25,0,11.22,2.96728320511468,1,0
Rochor,Bencoolen,1.302004737,103.8512811,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,26.9,11.5,741.38,1,13.37,2.96728320511468,1,1
Rochor,Bencoolen,1.302004737,103.8512811,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.05,15.35,982.95,0,11.7,2.96728320511468,1,1
Rochor,Bencoolen,1.302004737,103.8512811,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.57,12.38,769.18,1,12.97,2.96728320511468,1,1
Rochor,Farrer Park,1.309163834,103.8521289,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.63,16.0,1037.64,0,3.63,0.588985537909944,0,0
Rochor,Farrer Park,1.309163834,103.8521289,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,22.0,15.92,1006.06,0,6.08,0.588985537909944,0,0
Rochor,Farrer Park,1.309163834,103.8521289,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.63,16.0,1037.64,0,3.63,0.588985537909944,0,1
Rochor,Farrer Park,1.309163834,103.8521289,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.65,16.0,1037.64,0,3.65,0.588985537909944,0,1
Rochor,Farrer Park,1.309163834,103.8521289,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.63,16.0,1037.64,0,3.63,0.588985537909944,1,0
Rochor,Farrer Park,1.309163834,103.8521289,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,22.0,15.92,1006.06,0,6.08,0.588985537909944,1,0
Rochor,Farrer Park,1.309163834,103.8521289,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.63,16.0,1037.64,0,3.63,0.588985537909944,1,1
Rochor,Farrer Park,1.309163834,103.8521289,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.65,16.0,1037.64,0,3.65,0.588985537909944,1,1
Rochor,Farrer Park,1.309163834,103.8521289,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,10.58,6.47,412.87,0,4.12,1.14981241741677,0,0
Rochor,Farrer Park,1.309163834,103.8521289,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,10.58,6.47,412.87,0,4.12,1.14981241741677,0,0
Rochor,Farrer Park,1.309163834,103.8521289,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,10.12,6.97,445.82,0,3.15,1.14981241741677,0,1
Rochor,Farrer Park,1.309163834,103.8521289,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,10.58,6.47,412.87,0,4.12,1.14981241741677,0,1
Rochor,Farrer Park,1.309163834,103.8521289,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,10.58,6.47,412.87,0,4.12,1.14981241741677,1,0
Rochor,Farrer Park,1.309163834,103.8521289,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,10.58,6.47,412.87,0,4.12,1.14981241741677,1,0
Rochor,Farrer Park,1.309163834,103.8521289,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,10.12,6.97,445.82,0,3.15,1.14981241741677,1,1
Rochor,Farrer Park,1.309163834,103.8521289,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,10.58,6.47,412.87,0,4.12,1.14981241741677,1,1
Rochor,Farrer Park,1.309163834,103.8521289,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,23.88,13.92,896.75,0,9.97,1.54618586839007,0,0
Rochor,Farrer Park,1.309163834,103.8521289,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,29.85,24.03,1583.07,0,5.82,1.54618586839007,0,0
Rochor,Farrer Park,1.309163834,103.8521289,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,27.25,20.68,1329.81,0,6.57,1.54618586839007,0,1
Rochor,Farrer Park,1.309163834,103.8521289,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,29.87,24.03,1583.07,0,5.83,1.54618586839007,0,1
